id,company
74,DreamWorks SKG
1904,Spyglass Entertainment
6957,Apatow Productions
9982,Walt Disney Feature Animation
8488,Overbrook Entertainment
9335,Twentieth Century Fox Film Corporation
2313,Team Todd
11283,Three Strange Angels
1495,Twentieth Century Fox Film Corporation
4379,Spring Creek Productions
254,Universal Pictures
4551,Jersey Films
11968,Mandalay Pictures
4348,StudioCanal
142,Alberta Film Entertainment
9928,Twentieth Century Fox Animation
13417,Toon City
11679,Columbia Pictures Corporation
9779,Alcon Entertainment
787,Weed Road Pictures
1656,Columbia Pictures Corporation
1830,Ascendant Pictures
6795,Teitler Film
9947,Regency Enterprises
10320,BenderSpink
3933,Will Vinton Studios
533,DreamWorks Animation
2800,Section Eight
14174,Optix Digital Pictures
9667,Mandalay Pictures
25,Neal Street Productions
9392,Pathé
16320,Barry Mendel Productions
215,Got Films
9007,MacDonald/Parkes Productions
11451,Robert Simonds Productions
9621,Cruise/Wagner Productions
8292,Di Bonaventura Pictures
1690,Raw Nerve
5236,Warner Bros.
921,Imagine Entertainment
10982,Kanbar Entertainment
11096,Fox 2000 Pictures
9722,Red Wagon Entertainment
11931,Deuce Three Productions
8814,John Wells Productions
10033,Cinezeta
11431,Wildgaze Films
9777,Endgame Entertainment
179,StudioCanal
4442,Summit Entertainment
1947,Revolution Studios
2026,Cheyenne Enterprises
6519,Gerber Pictures
612,Universal Pictures
8643,Firm Films
9388,Room 9 Entertainment
11453,Out of the Blue... Entertainment
231,Warner Bros.
10214,Pathé Distribution
8999,Di Bonaventura Pictures
257,ETIC Films
9913,MFPV Film
5289,Epsilon Motion Pictures
3291,Section Eight Productions
7214,MTV Films
59,DC Comics
10065,Dimension Films
7552,Columbia Pictures Corporation
10027,Current Entertainment
7233,Robert Simonds Productions
11638,Regency Enterprises
9910,Morgan Creek Productions
9315,Touchstone Pictures
8978,Why Not Productions
308,Focus Features
6963,Escape Artists
10851,Isle of Man Film
9885,South Australian Film Corporation
11683,Atmosphere Entertainment MM
10040,Castle Rock Entertainment
10070,Dimension Films
69,Konrad Pictures
8976,Kevin Messick Productions
10060,MTV Films
10012,Outerbanks Entertainment
8066,Regency Enterprises
13374,Bridget Johnson Films
9291,Columbia Pictures Corporation
7553,Eden Rock Media
11637,Revolution Studios
10077,Franchise Pictures
7515,Silver Nitrate Films
791,Debra Hill Productions
10048,Original Film
6961,26 Films
9912,2929 Productions
9681,Touchstone Pictures
7364,Bristol Bay Productions
398,Cooper's Town Productions
14175,Scanbox
1985,Epsilon Motion Pictures
1544,Filmstiftung Nordrhein-Westfalen
10066,Dark Castle Entertainment
13922,Lawrence Bender Productions
9923,Davis-Films
18500,David Evans Pictures
14199,Dimension Films
16553,Epsilon Motion Pictures
10064,Millennium Films
8053,EuropaCorp
9763,Milkshake Films
11804,Brightlight Pictures
11400,First Foot Films
1951,Danmarks Radio (DR)
27902,Santo Domingo Film & Music Video
11459,Gunn Films
11460,Craven-Maddalena Films
11348,Future Films
20910,Jim Henson Productions
10008,Allan Zeman Productions
22473,Neverwas Productions
5471,Spice Factory
340,Stillking Films
17113,Initial Entertainment Group (IEG)
13499,Columbia Pictures Corporation
17124,Lightning Entertainment
9899,Gaumont Columbia Tristar Films
14375,Cattleya
17035,N1 European Film Produktions GmbH & Co. KG
546,The Weinstein Company
10913,Nimbus Film Productions
1696,Cinerenta Medienbeteiligungs KG
12142,Brightlight Pictures
8968,Senator International
1826,TPS Cinéma
27594,Surefire Film Productions
17455,Neo Art & Logic
9921,Teton Films
16456,Edward R. Pressman Film
7295,Screen Gems
1665,Picturehouse Entertainment
12699,Castel Film Romania
9042,Cinerenta Medienbeteiligungs KG
1833,1492 Pictures
13679,Armada Films
15124,Pink Productions
16048,Innocent Pictures
10707,Samuel Goldwyn Films
8332,MedienKontor Movie GmbH
9968,Ascendant Pictures
67,Augustus Film
10845,Velvet Steamroller Entertainment
14180,Emmett Furla Oasis Films (EFO Films)
35320,School of Life Productions Inc.
14166,Prospect Pictures
18882,Artisan Entertainment
16411,Sil-Metropole Organisation
58462,Millennium Films
14457,Primal Pictures
2287,HSI Productions
10263,City Lights Pictures
28366,"JCE Entertainment Ltd,"
6473,Andrew Stevens Entertainment
2610,Hyde Park Films
19495,Ibrus
9701,Participant Media
15624,Gordonstreet Pictures
8008,MJW Productions
24123,First Look International
21891,Once Upon a Time Films
124673,British Broadcasting Corporation (BBC)
12920,Hyde Park Entertainment
5145,Monkey Productions S.L.
22747,Rampage Entertainment
9787,TriStar Pictures
16608,UK Film Council
7182,Outerbanks Entertainment
31446,Baltic Film Group
10579,Neo Art & Logic
9009,Touchstone Pictures
11788,HBO Films
9005,Focus Features
13919,Go Fish Pictures
15402,John Wells Productions
10598,Silver Nitrate Pictures
14933,Impact Film & TV
18189,Palisades Pictures
2566,Fidélité Productions
9288,Sweetpea Entertainment
20771,Walt Disney Television Animation
20521,Middle Fork Productions
6967,Bayerischer Banken-Fonds
13498,Revolution Studios
7509,Echo Lake Productions
18825,CALT Productions
25967,Element Films
24029,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)
24939,Denholm Trading Inc.
18070,Steamroller Productions
22559,Walden Media
14147,Bigel Entertainment
3527,Reverse Angle International
17919,For Sale Productions (Muse)
14644,DD Productions
28512,Silverstar Ltd.
24935,Denholm Trading Inc.
868,Industrial Development Corporation of South Africa
16998,Cofimage 16
15907,Pandora Pictures
14788,Extension 765
18484,Wildcard Productions
31329,France2 Cinéma
834,Screen Gems
58,Jerry Bruckheimer Films
920,Pixar Animation Studios
591,Imagine Entertainment
9762,Offspring Entertainment
950,Twentieth Century Fox Animation
956,Cruise/Wagner Productions
350,Dune Entertainment
1422,Media Asia Films
1581,Universal Pictures
1124,Syncopy
1593,Twentieth Century Fox Film Corporation
1164,Media Rights Capital
9693,Strike Entertainment
8275,Capital Arts Entertainment
1452,Legendary Pictures
496,Four By Two Productions
9339,Columbia Pictures Corporation
10010,DisneyToon Studios
9767,Mosaic Media Group
388,Universal Pictures
7518,DreamWorks Animation
1427,Nouvelles Éditions de Films (NEF)
1372,Lonely Film Productions GmbH & Co. KG.
1948,Lakeshore Entertainment
186,FilmEngine
9036,Spyglass Entertainment
9286,Zide-Perry Productions
588,Davis-Films
9655,Lakeshore Entertainment
1381,Warner Bros.
9836,Kennedy Miller Productions
1246,Revolution Studios
11619,DreamWorks Animation
9904,Contrafilm
7551,Scott Free Productions
2486,Twentieth Century Fox Film Corporation
2044,Vertigo Entertainment
9297,Amblin Entertainment
6877,Scott Rudin Productions
1579,Icon Entertainment International
9906,DNA Films
9792,Major Studio Partners
9513,Dune Entertainment
10025,Cheyenne Enterprises
1247,American Zoetrope
9920,Ultravi Productions
7985,Summit Entertainment
82,Forward Pass
9293,Dune Entertainment
9044,Epsilon Motion Pictures
3683,Amblin Entertainment
1378,Process Productions
4351,El Norte Productions
9975,Universal Pictures
9708,Brightlight Pictures
7516,StudioCanal
15163,Roadside Attractions
11170,Thunder Road Pictures
1491,Stillking Films
12096,International Production Company
1441,3L Filmverleih
1717,Rising Star
11565,Regency Enterprises
3093,Kanzaman
2295,View Askew Productions
9718,Apatow Productions
1402,Escape Artists
1887,Columbia Pictures Corporation
9959,Revolution Studios
9969,Regency Enterprises
14784,Absolute Entertainment
1523,Cowboy Films
214,Twisted Pictures
7512,Ternion Pictures
9353,Nickelodeon Movies
9676,Davis-Films
503,Next Entertainment
9310,Depth of Field
14620,FilmEngine
18615,Edward R. Pressman Film
1819,Kaplan/Perrone Entertainment
773,Bona Fide Productions
9072,Wayans Bros. Entertainment
9948,DisneyToon Studios
2447,Sound for Film
806,11:11 Mediaworks
1251,Amblin Entertainment
19595,Wonderworld Studios
3509,Warner Independent Pictures (WIP)
1262,Three Strange Angels
1852,Double Feature Films
9726,Scott Free Productions
9592,Orange Pictures
14202,The Mark Gordon Company
313,Rhombus Media
37725,Icon Entertainment International
10073,Epsilon Motion Pictures
9788,Shady Acres Entertainment
9907,Nickelodeon Movies
10741,Bold Films
1125,DreamWorks SKG
4441,The New South Wales Film and Television Office
4643,Firm Films
10063,First Look Pictures
4723,Persistent Entertainment
11515,The Saul Zaentz Company
17700,Warner Bros.
10115,Touchstone Pictures
9903,The Mark Gordon Company
8975,Pacific Film and Television Commission
8997,Red Wagon Entertainment
10067,Mandeville Films
9978,"Weinstein Company, The"
14171,Metro-Goldwyn-Mayer (MGM)
1440,Standard Film Company
9957,Revolution Studios
1123,Studio Canal
9986,Kerner Entertainment Company
12763,Tiara Blu Films
14113,Revolution Studios
13934,Pixar Animation Studios
14191,Storefront Pictures
9914,Clubdeal
1116,Matador Pictures
2207,Cheyenne Enterprises
512,Ingenious Film Partners
14062,Möbius Entertainment
7511,Mel's Cite du Cinema
1259,Scott Rudin Productions
9829,StudioCanal
13185,Stealth Films Limited
9053,Constantin Film Produktion
1165,Granada Film Productions
5820,Dune Entertainment
182,Section Eight Productions
9664,Electric Entertainment
4474,Regency Enterprises
7304,True Grit Productions
1253,Mirage Enterprises
1252,Emmett/Furla Films
8588,Filmstiftung Nordrhein-Westfalen
13668,Relativity Media
1975,Ghost House Pictures
10781,Next Entertainment
15714,Bluewater Pictures
14458,Haxan Entertainment
5072,Dan Films
19167,Clubdeal
12225,Ugly Duckling Films
1590,Anomaly Entertainment
9754,Thunder Road Pictures
2357,Mockingbird Pictures
14624,Dean River Productions
15213,Starz Animation
13495,Estudios Picasso
9782,IFC Films
9895,Morgan Creek Productions
19100,La Petite Reine
9841,Flame Ventures
24180,Alquimia Cinema
8436,Les Films à Un Dollar
5393,Lionsgate
14474,Ambush Entertainment
10053,Screen Gems
9672,Longfellow Pictures
12795,Luna Filmproduktion
6641,Skyline Films
10886,Medusa Film
8324,Participant Productions
10288,Astral Media
7859,Hunting Lane Films
12526,L.I.F.T. Production
9697,Warner Bros.
19344,Divine Light Pictures
24624,Andrew Stevens Entertainment
14823,LTB Films Limited
3603,Live Stock Films
10085,YMIR Productions
2168,M2 Entertainment
18858,Baker Street
15077,Milky Way Image Company
1967,Cruise/Wagner Productions
17287,Poultry Productions LLC
18870,Scion Films Limited
21427,TF1 Films Production
13171,2929 Productions
24801,Spotted Cow Productions
38163,Chicagofilms
10007,WWE Studios
134777,Motel Man Productions
8618,BBC Films
14055,Neal Street Productions
16727,Mirabai Films
1781,Participant Media
1730,Inland Empire Productions
11494,Baker Street
9773,Ealing Studios
14930,Equity Pictures Medienfonds GmbH & Co. KG
13754,Asmik Ace Entertainment
34204,Just Singer Entertainment
11798,UK Film Council
14938,Endgame Entertainment
15495,Industrial City Films
8194,Belladonna Productions
13162,Milcoz Films
13728,Eskwad
6948,Furst Films
17,Impact Pictures
14518,Storm Studio
10069,Hollywood Pictures
16276,TPS Star
10093,Intrepid Pictures
10854,Millennium Films
14064,Vertigo Productions
9526,GreeneStreet Films
18437,3 Ring Circus Films
50787,Starz Entertainment
57784,Shouldn't Throw Stones
9924,Clubdeal
13551,Bruin Grip Services
15590,Sobini Films
13650,Artina Films
13508,Plinyminor
9727,North by Northwest Entertainment
9847,Raw Entertainment
13751,2929 Productions
9796,Fox Atomic
15534,Blumhouse Productions
19312,Active Entertainment
12271,L.I.F.T. Production
8421,Naflastrengir
14845,Archer Entertainment
19323,Warner Bros. Animation
15314,Trigger Street Productions
16237,Warner Bros. Feature Animation
7839,Fugitive Films
15667,Zik Zak Kvikmyndir
16070,Independent Film Channel (IFC)
24970,Columbia Music Video
43960,Schneiders Bakery
19213,Pledge This Holdings
18276,Hoot Productions LLC
37609,BrownHouse Productions
26518,Washington Square Films
16083,Furst Films
12586,Metanoia Films
14137,CKRush Entertainment
12713,Procirep
13713,StudioCanal
4641,Just Singer Entertainment
13816,Forensic Films
10004,Touchstone Television
673,Warner Bros.
393,A Band Apart
9801,Universal Pictures
38,This Is That Productions
9806,Pixar Animation Studios
2502,The Kennedy/Marshall Company
652,Warner Bros.
2059,Jerry Bruckheimer Films
2048,Laurence Mark Productions
1824,Happy Madison Productions
7131,Stillking Films
1487,Dark Horse Entertainment
5255,Golden Mean
809,Pacific Data Images (PDI)
1954,FilmEngine
1577,Constantin Film Ltd.
163,Section Eight
693,Universal Pictures
435,Twentieth Century Fox Film Corporation
2567,Forward Pass
1538,DreamWorks SKG
747,Big Talk Productions
36648,Amen Ra Films
10304,Tippett Studio
594,Amblin Entertainment
11774,Scott Rudin Productions
70,Malpaso Productions
8920,Davis Entertainment
11430,Walt Disney Animation Australia
10555,Pacific Data Images (PDI)
5137,Natural Nylon Entertainment
12242,SD Entertainment
11836,Nickelodeon Movies
9711,Metro-Goldwyn-Mayer (MGM)
1640,Yari Film Group
10096,Revolution Studios
10591,Epsilon Motion Pictures
11024,Warner Bros.
866,Film Colony
11247,Warner Bros.
395,Studio Babelsberg
9472,Red Hour Films
10045,TF1 Films Production
1966,Intermedia Films
176,Evolution Entertainment
558,Columbia Pictures Corporation
9352,The Montecito Picture Company
9509,Fox 2000 Pictures
5966,Jersey Films
7220,VIP 3 Medienfonds
314,DiNovi Pictures
13673,1492 Pictures
924,Strike Entertainment
9477,World 2000 Entertainment
2789,One Race Productions
2539,Columbia Pictures Corporation
1586,Pariah Entertainment Group
4836,Marv Films
10589,Contrafilm
14623,Working Title Films
10733,Touchstone Pictures
80,Detour Film Production
1970,Vertigo Entertainment
14462,Scott Rudin Productions
4553,Castelao Producciones
11045,Robert Simonds Productions
8849,Patalex Productions
14247,Sandstorm Films
9541,Beverly Detroit
9890,De Line Pictures
11633,Tokyo Broadcasting System (TBS)
13700,Walt Disney Feature Animation
2023,Touchstone Pictures
1599,Scott Rudin Productions
1777,Fellowship Adventure Group
12153,Revolution Studios
205,United Artists
10367,TriStar Pictures
11358,Mandeville Films
13572,Kopelson Entertainment
21385,DisneyToon Studios
2841,Warner Bros. France
3989,Scott Rudin Productions
13378,DisneyToon Studios
11025,DiNovi Pictures
5552,RF2K Productions
9675,Michael London Productions
10762,De Line Pictures
9384,Warner Bros.
16791,Endgame Entertainment
6947,Touchstone Pictures
2122,Franchise Pictures
11237,Middle Fork Productions
10677,Lions Gate Films
2003,CB Films
10740,New Line Cinema
11081,Atmosphere Entertainment MM
9833,Warner Bros.
438,Lions Gate Entertainments
401,Double Feature Films
8193,Napoleon Pictures Limited
13969,Epsilon Motion Pictures
11026,Dominion Productions
11208,Metro-Goldwyn-Mayer (MGM)
10204,Walden Media
10046,La Petite Reine
11137,Lions Gate Films
12450,Hallmark Entertainment
29979,Cornice Entertainment
10145,Jinks/Cohen Company
15566,LivePlanet
7548,Isle of Man Film
15775,Tapestry Films
18804,Movision
11109,Les Films Alain Sarde
14207,Turner Network Television (TNT)
11866,Davis Entertainment
11058,2929 Productions
41171,Neverland Films
13416,Imagine Entertainment
5516,The Jacobson Company
9688,Gravier Productions
4599,Beacon Pictures
11141,Irish Dreamtime
14024,FilmEngine
11188,VIP 3 Medienfonds
39386,Ouille Productions
11632,Focus Features
11184,American Zoetrope
1997,TF1 Films Production
842,Open City Films
5460,Original Film
1126,Little Bird Productions
10742,Wildwood Enterprises
10718,Original Film
31063,StudioCanal
16617,Weed Road Pictures
9636,Arc Productions
11171,Desperate Pictures
17452,John Downer Productions Ltd.
10609,Labrador Films
13932,Pixar Animation Studios
24653,Fandango
17209,Media Pro Pictures
11217,Broken Lizard Industries
14844,ETIC Films
8080,Cruise/Wagner Productions
39850,Solaris Film
12634,Shangri-La Entertainment
8981,Pathé Pictures International
10710,Castle Rock Entertainment
26579,Pretty Dangerous Films
16428,Breakup Productions
11169,Franchise Pictures
17047,Maverick Films
